order_id,customer_name,city,region,category,product,sales,discount_percent,profit,quantity,payment_mode,order_date
254,Caleb Stafford,Tirunelveli,North,Sports,Cricket Bat,29826.76,12.67,1995.54,4,Net Banking,2025-06-28
255,Christopher Miller,Coimbatore,West,Clothing,Kurti,7906.77,23.17,1384.81,2,Cash,2024-05-20
256,Ashley Hampton,Salem,North,Groceries,Snacks,30738.34,2.09,7630.65,2,Card,2025-07-12
257,Valerie Norton,Coimbatore,South,Sports,Cricket Bat,42732.95,7.13,8071.14,2,UPI,2025-12-25
258,Stephanie Garcia,Salem,West,Furniture,Table,27168.36,4.5,4267.68,2,Net Banking,2024-12-04
259,William Hahn,Madurai,East,Electronics,Mobile,12858.01,6.72,1480.51,9,Card,2024-01-09
260,Michael Barnes,Trichy,North,Groceries,Snacks,33069.86,3.79,4648.84,7,Net Banking,2024-02-07
261,Alan Jones MD,Salem,West,Electronics,Smart Watch,43933.34,8.14,2999.6,10,UPI,2024-11-26
262,Kurt Bryant,Madurai,West,Clothing,T-Shirt,19536.59,7.97,1705.5,7,Cash,2024-12-13
263,Debra Oconnell,Tirunelveli,West,Clothing,Kurti,383.04,22.81,74.2,10,Card,2025-05-02
264,Jacqueline Clark,Madurai,South,Clothing,Kurti,25219.12,27.33,3623.08,6,UPI,2024-08-23
265,Jacqueline Stewart,Coimbatore,North,Furniture,Sofa,5405.01,19.28,925.09,3,Card,2024-01-30
266,Amanda Miller,Madurai,South,Groceries,Snacks,11507.63,7.09,1094.17,3,Net Banking,2025-12-29
267,Dr. Michelle Smith,Tirunelveli,South,Groceries,Snacks,43168.18,9.67,5752.06,9,Card,2025-06-07
268,Frank Freeman,Trichy,South,Sports,Cricket Bat,3806.1,3.11,469.29,8,UPI,2025-11-29
269,Craig Cisneros,Chennai,South,Electronics,Smart Watch,10444.61,12.97,2520.6,1,Net Banking,2024-11-27
270,Brandon Garcia,Trichy,West,Sports,Cricket Bat,2766.71,4.59,378.06,5,UPI,2024-02-03
271,Timothy Leonard,Madurai,North,Groceries,Rice,47187.56,23.66,10946.45,8,Cash,2025-05-12
272,Curtis Olson,Salem,South,Electronics,Headphones,32816.66,25.91,2954.57,7,Cash,2025-10-22
273,Ashley Coleman,Coimbatore,North,Furniture,Sofa,37964.02,4.72,4700.68,9,Card,2025-10-25
274,James Morgan,Coimbatore,West,Furniture,Sofa,41988.76,17.28,2994.3,1,Card,2024-11-29
275,David Lewis,Madurai,East,Furniture,Sofa,48434.67,20.56,5169.47,10,Net Banking,2024-05-07
276,Samuel Porter,Chennai,West,Groceries,Rice,20221.3,20.88,1341.02,1,Cash,2025-07-09
277,Robert Jones,Chennai,West,Sports,Football,49265.8,1.5,3894.85,5,UPI,2024-06-04
278,Kyle Parker,Chennai,West,Clothing,Jeans,26701.17,10.65,5397.77,9,UPI,2024-06-28
279,Troy Weiss,Salem,North,Sports,Cricket Bat,9812.63,5.56,1216.7,10,Card,2025-09-14
280,Melissa Swanson,Chennai,North,Clothing,Jacket,25784.32,10.28,2145.1,2,UPI,2025-11-21
281,Dawn Anderson,Trichy,South,Furniture,Chair,37004.46,23.77,7873.59,6,Cash,2024-05-24
282,Sara Coleman,Salem,West,Clothing,Jeans,49863.61,24.27,9082.9,4,UPI,2025-06-16
283,William Lam,Chennai,North,Sports,Cricket Bat,16113.37,8.89,3644.18,6,Net Banking,2024-12-12
284,Cody Jackson,Chennai,South,Electronics,Laptop,30661.21,2.23,1576.34,9,Net Banking,2024-11-12
285,Eric Hernandez,Tirunelveli,South,Electronics,Smart Watch,42233.39,9.76,4128.04,4,Net Banking,2024-10-01
286,James Thomas,Trichy,East,Sports,Football,38314.29,14.98,6975.97,1,Net Banking,2025-07-21
287,Dylan Burton,Coimbatore,West,Groceries,Rice,7843.72,10.09,1542.66,10,Cash,2024-11-19
288,Dr. Barbara Hayes,Coimbatore,East,Clothing,Jacket,46033.42,15.83,9981.34,10,Net Banking,2025-12-13
289,Mary West,Madurai,East,Groceries,Rice,7948.69,27.36,1010.31,5,Cash,2024-11-03
290,Jeffrey Kim,Salem,North,Groceries,Snacks,44046.23,10.07,5341.04,9,Net Banking,2025-04-12
291,Dr. Carol Williams MD,Chennai,East,Furniture,Table,35184.54,13.09,6638.76,4,Cash,2025-03-13
292,Angela Price,Chennai,North,Electronics,Laptop,14378.45,14.34,3010.02,7,Cash,2025-11-14
293,Sarah Lopez,Salem,West,Sports,Cricket Bat,35969.4,1.24,7524.18,1,Cash,2024-06-15
294,Amanda Hart,Madurai,North,Groceries,Oil,23900.22,26.72,4247.61,7,UPI,2025-10-09
295,Christopher Chen,Coimbatore,North,Clothing,Kurti,42836.36,18.55,5711.38,8,Cash,2025-08-23
296,Tiffany Yates,Chennai,East,Groceries,Oil,33369.92,16.82,5842.14,8,Card,2025-06-24
297,Marc Davis,Salem,East,Electronics,Mobile,11596.1,12.25,1540.91,6,Cash,2024-02-04
298,Bradley Hull,Tirunelveli,West,Clothing,T-Shirt,7659.16,11.97,1011.27,2,UPI,2025-09-22
299,Tiffany Franklin,Salem,West,Electronics,Mobile,11980.79,16.21,1380.9,8,Card,2024-06-02
300,Valerie Taylor,Chennai,West,Sports,Cricket Bat,23606.25,28.21,4185.36,1,UPI,2024-09-28
301,Benjamin Mitchell,Chennai,West,Furniture,Cupboard,44693.61,8.33,2444.66,2,Card,2024-01-31
302,Deanna Hunter,Tirunelveli,East,Furniture,Chair,16072.58,25.17,2402.36,9,UPI,2024-08-17
303,Melissa Williams,Tirunelveli,West,Clothing,Jeans,25914.58,13.16,1683.21,10,Card,2025-06-12
304,Sabrina Bishop,Madurai,West,Electronics,Smart Watch,22940,24.18,1335.21,2,Card,2024-12-26
305,Gregory Stewart,Coimbatore,South,Clothing,T-Shirt,41119.14,0.25,6953.12,7,Cash,2025-03-27
306,Manuel Daniels,Coimbatore,West,Clothing,T-Shirt,14460.54,18.85,3256.63,9,UPI,2024-12-12
307,Melanie Gonzalez,Salem,South,Electronics,Mobile,4004.65,5.33,219.27,2,UPI,2025-05-01
308,Jeremy Castillo,Salem,East,Clothing,Jacket,13978.25,0.41,1807.89,8,Cash,2024-07-06
309,Scott Long,Trichy,North,Sports,Football,7970.45,8.55,490.22,10,Cash,2024-06-11
310,Sharon Moreno,Trichy,South,Clothing,Jeans,27066,18.65,6487.29,1,Net Banking,2024-09-20
311,Daniel Davis,Coimbatore,East,Groceries,Milk,9869.36,28.87,1407.41,7,Cash,2025-02-15
312,Diana Mendez,Salem,North,Clothing,Kurti,16226.37,9.23,1247.89,7,Cash,2025-04-17
313,Douglas Flores,Tirunelveli,North,Clothing,Jeans,28542.24,12.34,5395.19,8,Card,2025-02-12
314,Clifford Huber,Salem,North,Electronics,Smart Watch,5174.84,16.07,1278.68,7,UPI,2024-09-11
315,David Morgan,Coimbatore,North,Electronics,Headphones,16821.12,21.72,2894.53,3,Card,2025-10-03
316,Craig Cox,Madurai,East,Groceries,Oil,7713.93,15.94,755.28,9,Net Banking,2025-04-14
317,Dennis Carter,Madurai,North,Groceries,Snacks,10093.82,20.72,2026.96,4,Cash,2024-01-18
318,Wayne Mitchell,Tirunelveli,South,Furniture,Sofa,32740.97,24.67,5518.37,5,Cash,2025-08-21
319,Jerome Hale,Trichy,North,Clothing,Jeans,14664.4,15.44,2195.16,9,Net Banking,2025-10-31
320,Cindy Smith,Tirunelveli,South,Clothing,T-Shirt,31048.09,22.05,4235.05,10,Cash,2025-06-12
321,Joseph Ingram,Trichy,East,Electronics,Laptop,11545.2,22.42,742.67,2,Net Banking,2024-06-27
322,Dr. Leslie Jensen,Tirunelveli,East,Furniture,Sofa,48333.15,8.44,11898.84,7,Cash,2024-05-14
323,Joshua Baird,Salem,West,Sports,Football,12171.12,10.31,2925.41,2,Cash,2025-07-06
324,Katie Andrews,Tirunelveli,North,Furniture,Sofa,21128.3,2.1,4453.54,6,Net Banking,2025-06-26
325,Katie Daniels,Tirunelveli,South,Electronics,Smart Watch,16845.44,9.42,3955.57,7,Card,2024-09-07
326,Steven Peters,Salem,West,Furniture,Cupboard,2804.11,6.43,140.49,1,UPI,2025-12-20
327,Jason Mclean,Salem,West,Electronics,Mobile,28721.44,8.06,6873.39,3,Cash,2025-02-18
328,Jacob Fuller,Madurai,South,Groceries,Milk,10347.17,28.14,1121.24,4,Net Banking,2024-03-23
329,Timothy Hernandez,Tirunelveli,West,Clothing,Kurti,45113.6,16.39,11182.4,5,Card,2024-02-19
330,Brendan Brown,Tirunelveli,East,Furniture,Sofa,32937.02,1.56,4288.3,2,Net Banking,2024-06-22
331,Alyssa Nguyen,Chennai,East,Furniture,Table,9100.7,0.69,1354.29,1,Net Banking,2025-11-07
332,Brian Thompson,Chennai,North,Sports,Shoes,40189.06,8.13,8835.96,1,Cash,2024-04-29
333,Michael Diaz,Coimbatore,West,Electronics,Mobile,20708.23,25.63,1195.91,1,Cash,2024-01-03
334,Brenda Gonzales,Coimbatore,West,Sports,Cricket Bat,35510.52,26.63,4045.65,8,Net Banking,2025-03-14
335,Laurie Figueroa,Coimbatore,South,Clothing,T-Shirt,41680.66,16.01,6706.79,3,UPI,2024-10-02
336,Ronald Patterson,Chennai,South,Sports,Shoes,12238.35,6.59,1826.77,5,Net Banking,2025-09-11
337,Daniel White,Chennai,North,Sports,Football,23389.91,17.84,3301.39,1,Cash,2025-03-13
338,Kaitlyn Howell,Trichy,South,Furniture,Sofa,35842.95,9.24,3786.24,8,Cash,2025-12-28
339,Brendan Jones,Tirunelveli,West,Furniture,Sofa,16179.82,24.85,1827.15,5,Card,2024-04-03
340,Ricky Ruiz,Coimbatore,East,Groceries,Rice,28308.18,1.86,2947.96,4,Card,2025-09-30
341,Julie Rodriguez,Chennai,West,Sports,Gym Bag,47293.34,7.41,7254.79,7,Cash,2025-03-11
342,Jessica Simmons,Coimbatore,East,Furniture,Sofa,32642.26,20.56,6692.99,4,Cash,2024-02-22
343,Michelle Matthews,Madurai,North,Electronics,Headphones,41956.44,20.48,6507.94,7,Net Banking,2024-03-09
344,Jennifer Blair,Trichy,West,Sports,Shoes,331.2,8.87,53.94,8,UPI,2025-09-20
345,Joseph Oconnor,Salem,East,Groceries,Milk,18459.9,17.74,1263.7,1,Cash,2024-09-13
346,Stacy Brown DDS,Salem,North,Electronics,Mobile,28730.56,5.29,2679.52,1,Net Banking,2025-03-05
347,Joshua Zuniga,Tirunelveli,East,Sports,Shoes,47539.08,4.32,9153.48,4,Cash,2025-09-19
348,Shannon Cox DVM,Trichy,South,Sports,Shoes,19163.57,29.24,1041.48,3,Net Banking,2024-05-07
349,Patrick Gentry,Trichy,West,Furniture,Cupboard,12019.98,22.97,1441.01,6,Cash,2025-07-03
350,Susan Williams,Tirunelveli,North,Sports,Shoes,30623.3,18.7,3366.15,6,Card,2025-12-14
351,Stacy Newman,Chennai,West,Groceries,Snacks,2578.23,0.3,365.52,10,UPI,2024-04-16
352,James Scott,Chennai,West,Electronics,Laptop,11277.88,19.02,2006.17,4,Cash,2024-11-06
353,Alan Parker,Madurai,South,Electronics,Smart Watch,36365.71,22.2,5359.52,3,UPI,2025-09-12
354,Jamie Maldonado,Coimbatore,South,Furniture,Cupboard,8700.03,7.2,476.26,7,Net Banking,2024-04-30
355,Natalie Navarro,Trichy,South,Groceries,Snacks,39824.09,8.12,6151.7,2,Cash,2025-09-02
356,Steven Scott,Coimbatore,West,Clothing,Jacket,22163.76,4.68,5090.78,8,Net Banking,2024-12-14
357,Cynthia Cox,Madurai,South,Furniture,Table,40141.94,3.37,3553.62,2,Cash,2025-05-20
358,Sarah Johnson,Salem,East,Electronics,Smart Watch,22220.01,26.79,3342.38,1,UPI,2025-12-05
359,Anthony Herrera,Coimbatore,South,Groceries,Oil,18012.66,27.25,2839.48,1,Cash,2024-12-26
360,Levi Blake,Chennai,North,Groceries,Milk,47673.02,26.81,5853.08,7,Net Banking,2024-08-05
361,Richard Wright,Madurai,South,Groceries,Milk,13482.14,1.59,693.16,6,Card,2024-09-16
362,David Barnes,Tirunelveli,South,Furniture,Sofa,44029.8,23.51,6342.47,10,Card,2024-02-10
363,Teresa Church,Chennai,South,Furniture,Sofa,6414.93,5.73,949.81,10,Net Banking,2024-01-12
364,Kyle Bailey,Coimbatore,South,Furniture,Sofa,21112.31,12.58,4592.4,2,UPI,2025-04-11
365,Kimberly Boone,Salem,West,Furniture,Chair,14471.68,1.87,744.62,4,UPI,2025-07-15
366,Thomas Caldwell,Tirunelveli,East,Furniture,Cupboard,22314.04,13.28,2725.43,2,Card,2024-08-11
367,William Hamilton,Trichy,South,Sports,Gym Bag,17926.63,12.73,2904.52,9,UPI,2025-08-31
368,Kara Lucero,Salem,North,Groceries,Rice,44527.31,18.06,9043.06,2,Card,2024-12-27
369,Anthony Bauer,Tirunelveli,West,Furniture,Table,6979.08,28.91,1257.41,9,Card,2025-12-01
370,Lindsey Martinez,Madurai,West,Groceries,Snacks,23400.83,21.16,3277.66,10,Cash,2024-09-01
371,Jeffrey Johnson,Madurai,North,Clothing,Kurti,38852.76,6.56,2275.05,3,Card,2025-12-14
372,Austin Thompson,Salem,East,Clothing,Jeans,16431.08,26.68,1608.36,4,UPI,2024-04-21
373,Stacy Richardson,Trichy,North,Groceries,Snacks,32511.38,16.96,1859.6,10,Net Banking,2025-03-17
374,Harold Mcmahon,Tirunelveli,West,Groceries,Rice,9562.71,16.58,1498.24,7,Net Banking,2024-04-06
375,Michelle Alexander,Coimbatore,North,Furniture,Cupboard,31769.03,4.77,2818.95,6,UPI,2025-01-15
376,Gregory Howell,Salem,South,Electronics,Smart Watch,23951.23,6.66,4906.08,10,UPI,2024-01-14
377,Christopher Jenkins,Madurai,North,Furniture,Chair,46653.9,23.65,8234.38,7,Card,2024-07-15
378,Tracy Mitchell,Trichy,South,Electronics,Headphones,13389.18,24.85,3249.57,4,Card,2025-09-05
379,Miranda Peterson,Madurai,North,Clothing,T-Shirt,19313.26,5.49,2513.56,1,Cash,2024-12-05
380,Tracy Lambert,Tirunelveli,South,Groceries,Milk,14328.39,26.7,2770.65,4,Net Banking,2025-08-12
381,Alexander Hughes,Coimbatore,South,Clothing,Jacket,5978.21,5.26,989.34,9,Net Banking,2025-03-01
382,Melissa Richardson,Coimbatore,North,Furniture,Table,5488.93,20.15,569.29,2,Net Banking,2025-09-04
383,Brooke Acevedo,Madurai,North,Sports,Gym Bag,35220.23,19.1,8713.87,7,Net Banking,2024-01-13
384,Devin Johnson,Trichy,South,Groceries,Milk,20528.42,1.69,3613.42,7,UPI,2024-01-15
385,Ernest Stewart,Chennai,West,Furniture,Sofa,48611.45,27.86,2970.41,1,Card,2024-09-24
386,Danielle Garcia,Trichy,South,Groceries,Oil,49435.49,26.5,6184.48,7,Cash,2024-10-23
387,Donald Price,Tirunelveli,West,Furniture,Chair,23469.25,21.3,2936.42,1,UPI,2025-03-11
388,Cynthia Hughes,Trichy,North,Sports,Gym Bag,19140.62,21.02,2682.92,4,Cash,2025-01-11
389,Nicole Fritz,Madurai,East,Sports,Shoes,23200.28,12.76,1557.76,3,Net Banking,2024-09-19
390,Katherine Pena,Coimbatore,West,Electronics,Smart Watch,32583.34,12.28,5684.87,4,Cash,2024-03-01
391,April Blair,Tirunelveli,West,Electronics,Headphones,20487.89,22.88,1097.05,1,Net Banking,2024-01-11
392,Ashley Mendoza,Chennai,East,Groceries,Snacks,25020.63,8.2,5971.68,5,Net Banking,2024-10-08
393,John White,Tirunelveli,West,Electronics,Laptop,45911.69,10.83,3765.25,8,Card,2025-05-01
394,Jacob Smith,Trichy,West,Clothing,Jacket,48688.62,27.3,8819.29,7,Cash,2025-02-21
395,Stacy Nunez,Tirunelveli,West,Clothing,Jeans,19700.5,26.89,1064.24,2,Net Banking,2025-02-24
396,Dawn Campos,Madurai,South,Furniture,Cupboard,17996.76,0.45,2074.74,10,Card,2025-07-06
397,Mark Wilcox,Madurai,East,Furniture,Table,35640.92,14.44,2865.41,10,Cash,2024-06-14
398,Jennifer Stokes,Tirunelveli,West,Clothing,Kurti,48426.48,16.04,10509.24,9,Cash,2024-10-09
399,Sean Pena,Coimbatore,South,Clothing,Jeans,45319.95,22.57,10657.75,2,Net Banking,2025-03-07
400,Adam Duke,Coimbatore,South,Clothing,Kurti,37085.72,3.54,4027.3,8,UPI,2024-11-12
401,Cindy Duncan,Tirunelveli,North,Sports,Shoes,48657.79,27.35,2655.13,6,UPI,2024-08-31
402,Isaiah Carroll,Coimbatore,South,Groceries,Snacks,20485.07,21.27,4161.23,4,Card,2024-09-15
403,Christopher Austin,Tirunelveli,East,Furniture,Table,9382.52,4.94,1257.57,8,Net Banking,2024-11-08
404,Ronald Owens,Madurai,West,Clothing,Jacket,15345.89,4.97,3829.1,3,Card,2025-10-03
405,Donna Miller,Coimbatore,West,Electronics,Laptop,17791.45,9.74,2805.68,9,Net Banking,2024-11-08
406,Brandi Williams,Trichy,West,Groceries,Snacks,16816.23,20.27,960.32,8,Cash,2024-11-30
407,Dr. Joel Jones,Chennai,North,Furniture,Table,46775.21,17.13,4971.51,7,Net Banking,2024-12-15
408,Susan Wilson,Tirunelveli,West,Electronics,Smart Watch,38809.3,20.36,3862.93,2,Card,2025-01-17
409,Erin Johnson,Coimbatore,South,Groceries,Oil,26192.35,29.35,5119.54,2,Card,2024-08-16
410,Adam Gomez IV,Madurai,East,Electronics,Smart Watch,21214.81,27.1,4680.33,9,Cash,2025-09-13
411,Robert Caldwell,Salem,South,Groceries,Rice,36607.14,21.89,3881.25,9,Net Banking,2025-10-07
412,Amy Lara,Madurai,South,Sports,Shoes,31098.52,29.69,5931.57,9,Card,2025-12-25
413,Andrew Hampton,Trichy,South,Furniture,Chair,41832.78,24.75,2431.37,9,UPI,2025-02-16
414,Ashley Powell,Madurai,North,Clothing,Jeans,40880.18,8.36,9276.93,2,Cash,2025-10-23
415,Jennifer Meyers,Salem,East,Clothing,Jeans,18614.47,21.29,4025.56,9,Net Banking,2025-09-25
416,Debra Taylor,Chennai,North,Sports,Shoes,13324.26,21.81,983.37,6,Net Banking,2025-10-02
417,Meghan Johnson,Salem,West,Furniture,Cupboard,44552.31,28.04,5810.14,5,UPI,2024-09-12
418,Charles Morales,Chennai,West,Groceries,Oil,27601.49,29.52,6265.13,7,UPI,2025-08-26
419,Makayla Price,Madurai,West,Furniture,Cupboard,26899.24,0.83,4993.7,5,Cash,2024-03-19
420,Gregory Sullivan,Trichy,East,Electronics,Mobile,42047.11,6.01,3312.93,10,Card,2025-12-31
421,Emily Manning,Chennai,West,Electronics,Mobile,36194.05,22.75,7965.24,7,Cash,2025-10-10
422,Elizabeth Gates,Chennai,South,Sports,Cricket Bat,2196.58,5.74,226.04,4,Cash,2025-01-28
423,Peter Lamb,Coimbatore,North,Clothing,Jacket,28114.55,27.78,4417.71,6,Net Banking,2025-11-30
424,Crystal Warren,Trichy,North,Clothing,Jacket,43131.55,7.97,10362.68,4,Net Banking,2025-12-03
425,Jesse Reid,Chennai,East,Clothing,T-Shirt,41090.71,16.44,2217.64,2,Card,2025-01-15
426,Susan Hernandez,Trichy,East,Clothing,Jacket,45697.88,26.24,8701.04,5,UPI,2025-02-09
427,Johnny Ponce,Madurai,South,Clothing,Kurti,2699.12,18.84,490.24,6,Net Banking,2024-04-16
428,Susan Doyle,Tirunelveli,East,Groceries,Oil,27434.46,25.73,3966.77,2,Cash,2025-08-12
429,Joshua Carlson,Chennai,South,Clothing,Jacket,32201.76,9.31,4228.05,1,UPI,2025-01-26
430,Justin Turner,Chennai,North,Groceries,Rice,14355.56,22.65,1527.23,6,Card,2024-09-02
431,Angela Medina,Salem,West,Electronics,Laptop,41249.67,6.45,7748.84,8,UPI,2025-07-10
432,Kelly Hopkins,Salem,South,Sports,Cricket Bat,40873.03,26.33,10110.96,7,Cash,2025-11-27
433,Jennifer Wang,Madurai,South,Sports,Cricket Bat,20639.38,0.48,5057.4,3,Cash,2024-06-02
434,Frank Hahn Jr.,Madurai,West,Sports,Shoes,41377.52,12.82,9996.52,1,Net Banking,2025-10-18
435,Paul Rose,Chennai,West,Clothing,T-Shirt,18358.98,28.83,2717.32,10,Card,2024-04-24
436,Joshua Walker,Madurai,North,Electronics,Smart Watch,20331.42,15.59,1377.09,5,Net Banking,2025-08-21
437,Joann George,Tirunelveli,West,Furniture,Cupboard,12695.74,27.33,2938.42,8,UPI,2025-06-01
438,Karen Watts,Coimbatore,North,Groceries,Rice,48157.19,8.86,11187.7,3,Net Banking,2025-05-14
439,Alexander Merritt,Chennai,East,Furniture,Sofa,2239.19,13.35,510.44,10,Net Banking,2025-01-08
440,Brian Hurley,Tirunelveli,North,Electronics,Headphones,1985.31,13.46,470.53,9,Cash,2025-01-31
441,Linda Morgan,Chennai,South,Sports,Shoes,48275.6,27.83,6433.66,10,Net Banking,2024-07-26
442,Megan Carter,Chennai,South,Electronics,Headphones,10419.43,3.51,1300.57,2,Cash,2025-06-22
443,Stephen Butler,Tirunelveli,North,Electronics,Smart Watch,18972.88,13.06,1296.71,5,UPI,2024-05-26
444,Jason Rodriguez,Coimbatore,East,Sports,Football,36205.95,2.09,8514.54,9,UPI,2024-09-11
445,Deborah Lewis,Chennai,East,Sports,Gym Bag,23219.2,19.16,2998.32,1,Cash,2024-11-22
446,Morgan Moore,Chennai,East,Sports,Football,42382.71,25.22,6499.21,7,Net Banking,2025-08-20
447,Walter Robinson,Tirunelveli,North,Furniture,Table,18211.55,3.58,2513.62,6,Card,2024-10-08
448,Scott Smith,Tirunelveli,North,Electronics,Smart Watch,43227.01,22.35,9643.18,9,Card,2025-04-17
449,Amanda Malone,Coimbatore,East,Sports,Cricket Bat,46064.32,11.73,10400.16,10,Cash,2025-02-23
450,Lauren Rojas,Trichy,South,Sports,Shoes,4377.62,2.65,546.83,10,Net Banking,2024-05-29
451,Nicholas Liu,Madurai,East,Furniture,Sofa,2258.84,21.15,531.08,2,Net Banking,2025-12-11
452,Jeffrey Marsh,Chennai,South,Groceries,Snacks,48708.93,4.7,3426.31,2,UPI,2025-03-07
453,Renee Hughes,Madurai,South,Clothing,Kurti,31672.7,15.6,3351.83,8,Card,2024-12-04
454,Jonathan Keller,Trichy,West,Clothing,Kurti,9794.3,18.88,818.81,3,Cash,2024-01-12
455,Veronica Yates,Salem,South,Groceries,Oil,45566.14,10.96,5050.56,10,Card,2024-07-01
456,Jennifer Collins,Trichy,South,Clothing,T-Shirt,11167.88,7.57,663.99,2,UPI,2025-05-21
457,Matthew Short,Trichy,West,Electronics,Smart Watch,47913.65,12.37,11744.3,3,Cash,2025-02-19
458,Victor Cooper,Chennai,East,Furniture,Cupboard,36671.41,18.12,5226.61,2,UPI,2025-08-06
459,Derrick Howard,Salem,West,Furniture,Chair,4146.99,14.37,533.78,5,Net Banking,2024-11-12
460,Nicholas Griffith,Tirunelveli,East,Electronics,Mobile,21319.52,21.4,2476.2,2,Net Banking,2025-07-26
461,Barbara Richardson,Chennai,West,Electronics,Mobile,47396.91,22.08,4300.29,3,Card,2025-12-05
462,Alexandra Taylor,Coimbatore,North,Electronics,Laptop,17564.85,1.83,3689.49,4,Net Banking,2025-09-06
463,Shannon Cook,Tirunelveli,North,Electronics,Headphones,964.72,22.24,226.77,1,Cash,2024-06-30
464,Howard Myers,Tirunelveli,West,Groceries,Rice,24222.87,13.98,5406.91,3,Cash,2025-07-27
465,William Johnson,Trichy,East,Electronics,Mobile,48531.32,13.33,9396.56,9,Net Banking,2024-01-09
466,Paul Jennings,Madurai,East,Furniture,Chair,39316.38,13.65,3226.55,2,Net Banking,2025-05-15
467,Zachary Davis MD,Chennai,East,Groceries,Snacks,5283.93,20.46,369.64,5,Cash,2024-04-30
468,Megan Walker,Madurai,North,Sports,Shoes,33746.95,12.58,4231.26,6,Card,2024-08-17
469,Cody Lee,Tirunelveli,West,Furniture,Sofa,11652.42,17.48,2102.22,10,Net Banking,2025-12-18
470,Anthony Decker,Trichy,West,Furniture,Chair,39261.5,24.39,5930.69,10,Cash,2024-07-27
471,Mark Weaver,Salem,South,Electronics,Smart Watch,44830.94,29.13,7712.34,10,Cash,2024-07-09
472,Tanya Thomas,Salem,North,Clothing,Kurti,3582.54,17.49,858.83,6,Cash,2024-10-13
473,John Horn,Tirunelveli,West,Clothing,Jacket,3787.29,19.8,849.36,9,Net Banking,2024-02-19
474,Natalie Mendez,Tirunelveli,East,Electronics,Laptop,40838.95,8.91,4199.11,10,Net Banking,2024-01-20
475,Chelsea Sandoval,Coimbatore,West,Electronics,Headphones,47110.97,12.58,7099.79,1,Net Banking,2024-02-07
476,Elizabeth Johnson,Trichy,North,Electronics,Mobile,29019.52,2.32,6793.75,2,UPI,2024-09-22
477,Willie Hayes,Trichy,East,Groceries,Oil,47096.59,13.48,8503.54,5,Card,2025-05-03
478,Nathan Hancock,Trichy,West,Electronics,Mobile,12696.61,23.54,1565.58,3,Net Banking,2025-04-12
479,Leslie Hughes,Tirunelveli,East,Electronics,Smart Watch,22502.18,25.58,1453.78,8,Net Banking,2025-03-02
480,Betty Moore,Coimbatore,South,Electronics,Smart Watch,1861.99,1.74,205.55,2,Card,2024-04-29
481,Katie Davis,Chennai,South,Groceries,Rice,11039.67,21.19,1082.51,7,Cash,2025-06-06
482,Cassie Fischer,Tirunelveli,South,Sports,Gym Bag,30976.97,13.4,2203.18,7,Card,2025-10-04
483,Melissa Bradley,Madurai,North,Sports,Gym Bag,32848.48,15.7,4057.44,2,Net Banking,2024-03-08
484,Samantha Jones,Salem,North,Sports,Gym Bag,45236.77,4.44,6167.25,8,Cash,2025-04-07
485,Connor Mason,Coimbatore,East,Groceries,Oil,2490.13,2.98,296.79,4,Cash,2025-02-13
486,William Martinez,Madurai,South,Electronics,Headphones,24223.07,14.8,6015.41,2,Card,2025-04-09
487,Chad Lester,Tirunelveli,West,Furniture,Sofa,11099.69,11.15,649.96,2,Net Banking,2024-07-29
488,Tyler Foley,Madurai,West,Furniture,Cupboard,5751.61,23.3,558.41,4,Card,2025-04-14
